title,price,details,link,image_url,image_file,year,mileage,location
DUSTER 2.0 DYNAMIQUE 4X2 16V AUTOMÁTICO,"R$ 51.890,00",,https://www.carflix.com.br/comprar/87495/renault/duster/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/da74dd77-1e34-47cc-805a-21370c7c6f57/638920595636848187-638920595636848187-blob.jpg?height=215&mode=crop&compress=true&width=285,135_DUSTER_20_DYNAMIQUE_4X2_16V_AUTOMÁTICO.jpg,,,
220I 2.0 CAT GP 16V AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87259/bmw/220i/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/c0231677-0908-4b6a-a181-95d74cf0a9cf/638914026370479243-638914026370323075-blob.jpg?height=215&mode=crop&compress=true&width=285,136_220I_20_CAT_GP_16V_AUTOMÁTICO.jpg,,,
ONIX 1.0 FLEX LT MANUAL MANUAL,"R$ 69.890,00",,https://www.carflix.com.br/comprar/84191/chevrolet/onix/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/aa5da0d1-1d0b-4633-a956-7c5761bb5f9d/638853464679637071-638853464679637071-blob.jpg?height=215&mode=crop&compress=true&width=285,137_ONIX_10_FLEX_LT_MANUAL_MANUAL.jpg,,,
JETTA 1.4 250 TSI TOTAL AUTOMÁTICO,"R$ 135.900,00",,https://www.carflix.com.br/comprar/85342/volkswagen/jetta/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/93bd1f9d-68b7-45cf-ad7a-e2eaf925be76/638907758164569223-638907758164569223-blob.jpg?height=215&mode=crop&compress=true&width=285,138_JETTA_14_250_TSI_TOTAL_AUTOMÁTICO.jpg,,,
COOPER 1.5 12V TWINPOWER GASOLINA AUTOMÁTICO,"R$ 154.000,00",,https://www.carflix.com.br/comprar/85451/mini/cooper/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/8481f1a6-2056-445a-9df3-3e8e994d9806/638878499190355556-638878499190355556-blob.jpg?height=215&mode=crop&compress=true&width=285,139_COOPER_15_12V_TWINPOWER_GASOLINA_AUTOMÁTICO.jpg,,,
CAPTIVA 3.6 SFI FWD V6 AUTOMÁTICO,"R$ 36.890,00",,https://www.carflix.com.br/comprar/88014/chevrolet/captiva/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/7403c1c7-8660-4ce7-baba-882f8a0a9d5f/638929212179535409-638929212179535409-blob.jpg?height=215&mode=crop&compress=true&width=285,140_CAPTIVA_36_SFI_FWD_V6_AUTOMÁTICO.jpg,,,
RENEGADE 2.0 16V TURBO DIESEL AUTOMÁTICO,"R$ 87.900,00",,https://www.carflix.com.br/comprar/86794/jeep/renegade/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/cb565816-5337-476a-880f-d896fadb9573/638907691064331220-638907691064331220-blob.jpg?height=215&mode=crop&compress=true&width=285,141_RENEGADE_20_16V_TURBO_DIESEL_AUTOMÁTICO.jpg,,,
ARGO 1.0 FIREFLY FLEX MANUAL MANUAL,,,https://www.carflix.com.br/comprar/86661/fiat/argo/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/e96ce9dc-bcb2-4a9c-bdca-33061f7338bf/638906034890237342-undefined.jpg?height=215&mode=crop&compress=true&width=285,142_ARGO_10_FIREFLY_FLEX_MANUAL_MANUAL.jpg,,,
MAVERICK 2.0 ECOBOOST GASOLINA LARIAT AUTOMÁTICO,,,https://www.carflix.com.br/comprar/86817/ford/maverick/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/c1e9ebcc-2e41-4de8-b448-2708520f35f8/638903447529337994-638903447529337994-blob.jpg?height=215&mode=crop&compress=true&width=285,143_MAVERICK_20_ECOBOOST_GASOLINA_LARIAT_AUTOMÁTICO.jpg,,,
TRACKER 1.2 TURBO FLEX PREMIER AUTOMÁTICO,,,https://www.carflix.com.br/comprar/85723/chevrolet/tracker/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/7b952f1f-23e6-4eb5-862f-7a63cf7aff96/638890573198389798-638890573198389798-blob.jpg?height=215&mode=crop&compress=true&width=285,144_TRACKER_12_TURBO_FLEX_PREMIER_AUTOMÁTICO.jpg,,,
PALIO 1.5 MPI CITY WEEKEND MANUAL,"R$ 17.890,00",,https://www.carflix.com.br/comprar/88833/fiat/palio/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/b53a8788-22e1-43b2-936d-db19dd7b75ad/638943903740399310-638943903740399310-blob.jpg?height=215&mode=crop&compress=true&width=285,145_PALIO_15_MPI_CITY_WEEKEND_MANUAL.jpg,,,
CITY 1.5 PERSONAL 16V FLEX AUTOMÁTICO,,,https://www.carflix.com.br/comprar/86589/honda/city/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/53681014-fb34-49b1-bf9d-cb605605b601/638899159042113745-638899159042113745-blob.jpg?height=215&mode=crop&compress=true&width=285,146_CITY_15_PERSONAL_16V_FLEX_AUTOMÁTICO.jpg,,,
SANDERO 1.0 EXPRESSION 16V FLEX MANUAL,"R$ 32.890,00",,https://www.carflix.com.br/comprar/87646/renault/sandero/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/236eecc8-652b-44c8-a03a-005b46879a2d/638919842578367032-638919842578367032-blob.jpg?height=215&mode=crop&compress=true&width=285,147_SANDERO_10_EXPRESSION_16V_FLEX_MANUAL.jpg,,,
TCROSS 1.0 200 TSI TOTAL AUTOMÁTICO,"R$ 94.900,00",,https://www.carflix.com.br/comprar/87626/volkswagen/t-cross/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/225adec4-c9c1-47ed-a003-1c7eb68bacc0/638919126340379484-638919126340066991-blob.jpg?height=215&mode=crop&compress=true&width=285,148_TCROSS_10_200_TSI_TOTAL_AUTOMÁTICO.jpg,,,
ARGO 1.8 E.TORQ FLEX HGT AUTOMÁTICO,"R$ 82.900,00",,https://www.carflix.com.br/comprar/88046/fiat/argo/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/15469a70-f139-45d2-b73a-7d9e775a3713/638937916839336322-638937916839336322-blob.jpg?height=215&mode=crop&compress=true&width=285,149_ARGO_18_ETORQ_FLEX_HGT_AUTOMÁTICO.jpg,,,
A3 2.0 TFSI SEDAN AMBITION AUTOMÁTICO,"R$ 149.900,00",,https://www.carflix.com.br/comprar/86384/audi/a3/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/6f751c9d-1a7b-4a06-9761-584d8f0d65e3/638896434560148305-638896434560148305-blob.jpg?height=215&mode=crop&compress=true&width=285,150_A3_20_TFSI_SEDAN_AMBITION_AUTOMÁTICO.jpg,,,
208 1.6 ALLURE 16V FLEX AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87635/peugeot/208/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/f9fd3f74-ba72-4643-9b2b-462ebe32d75a/638931945843884696-638931945843884696-blob.jpg?height=215&mode=crop&compress=true&width=285,151_208_16_ALLURE_16V_FLEX_AUTOMÁTICO.jpg,,,
ONIX 1.0 TURBO FLEX PLUS AUTOMÁTICO,,,https://www.carflix.com.br/comprar/86351/chevrolet/onix/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/c2ba8429-b0dc-402d-b04a-837a1aa437d7/638896600760847189-638896600760847189-blob.jpg?height=215&mode=crop&compress=true&width=285,152_ONIX_10_TURBO_FLEX_PLUS_AUTOMÁTICO.jpg,,,
FRONTIER 2.3 16V TURBO DIESEL AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87425/nissan/frontier/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/3bad8726-8b5d-4720-a282-d577c07d38ee/638914800332877123-638914800332877123-blob.jpg?height=215&mode=crop&compress=true&width=285,153_FRONTIER_23_16V_TURBO_DIESEL_AUTOMÁTICO.jpg,,,
ASX 2.0 4X4 AWD 16V AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87987/mitsubishi/asx/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/bf2f797e-c5c8-4be8-adaf-8e9de686040e/638926913497461490-638926913497461490-blob.jpg?height=215&mode=crop&compress=true&width=285,154_ASX_20_4X4_AWD_16V_AUTOMÁTICO.jpg,,,
SONG PRO 1.5 DMI HÍBRIDO AUTOMÁTICO,"R$ 160.890,00",,https://www.carflix.com.br/comprar/88940/byd/song-pro/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/51529dee-330d-47da-ba65-adbd91a6756b/638945056525038294-638945056525038294-blob.jpg?height=215&mode=crop&compress=true&width=285,155_SONG_PRO_15_DMI_HÍBRIDO_AUTOMÁTICO.jpg,,,
Q5 2.0 TFSI GASOLINA AMBIENTE AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87979/audi/q5/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/8602bba5-4a67-414d-b0a7-43ac0109a34f/638926873855774164-638926873855774164-blob.jpg?height=215&mode=crop&compress=true&width=285,156_Q5_20_TFSI_GASOLINA_AMBIENTE_AUTOMÁTICO.jpg,,,
ONIX 1.0 MPFI LT 8V MANUAL,,,https://www.carflix.com.br/comprar/86154/chevrolet/onix/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/a1aad6c2-c83a-47be-830a-cb5e85900c5f/638903554945311128-638903554945311128-blob.jpg?height=215&mode=crop&compress=true&width=285,157_ONIX_10_MPFI_LT_8V_MANUAL.jpg,,,
CRETA 1.6 16V FLEX ATTITUDE AUTOMÁTICO,"R$ 84.000,00",,https://www.carflix.com.br/comprar/85691/hyundai/creta/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/4f2829c2-ea92-4184-a3be-c67eaa5957c9/638883608336685137-638883608336685137-blob.jpg?height=215&mode=crop&compress=true&width=285,158_CRETA_16_16V_FLEX_ATTITUDE_AUTOMÁTICO.jpg,,,
TRACKER 1.2 TURBO FLEX PREMIER AUTOMÁTICO,"R$ 114.900,00",,https://www.carflix.com.br/comprar/88523/chevrolet/tracker/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/77f63499-090d-4072-bf8f-b3dc97718e50/638937057330047859-638937057330047859-blob.jpg?height=215&mode=crop&compress=true&width=285,159_TRACKER_12_TURBO_FLEX_PREMIER_AUTOMÁTICO.jpg,,,
TCROSS 1.4 250 TSI TOTAL AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87088/volkswagen/t-cross/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/8c0093da-323e-4948-acfa-fe869bc9487e/638912979777738530-undefined.jpg?height=215&mode=crop&compress=true&width=285,160_TCROSS_14_250_TSI_TOTAL_AUTOMÁTICO.jpg,,,
KWID 1.0 12V SCE FLEX MANUAL,,,https://www.carflix.com.br/comprar/88731/renault/kwid/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/24ebb958-6086-46ba-861b-fafa4211160d/638942319381186934-638942319381186934-blob.jpg?height=215&mode=crop&compress=true&width=285,161_KWID_10_12V_SCE_FLEX_MANUAL.jpg,,,
XC40 1.5 T5 RECHARGE INSCRIPTION AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87161/volvo/xc40/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/f3c2709f-2318-4999-a3f1-a7d49599f7a4/638927593725634435-1757172843492.jpg?height=215&mode=crop&compress=true&width=285,162_XC40_15_T5_RECHARGE_INSCRIPTION_AUTOMÁTICO.jpg,,,
Q5 2.0 45 TFSI GASOLINA AUTOMÁTICO,"R$ 270.000,00",,https://www.carflix.com.br/comprar/86379/audi/q5/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/73db1e02-fbe2-42da-a40e-37fcd7aff28b/638901815170759899-638901815170759899-blob.jpg?height=215&mode=crop&compress=true&width=285,163_Q5_20_45_TFSI_GASOLINA_AUTOMÁTICO.jpg,,,
HB20 1.6 COMFORT PLUS 16V AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88797/hyundai/hb20/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/396a24fc-fa17-40dd-a0c2-5ad4d437e00d/638943125095526819-undefined.jpg?height=215&mode=crop&compress=true&width=285,164_HB20_16_COMFORT_PLUS_16V_AUTOMÁTICO.jpg,,,
ECLIPSE CROSS 1.5 MIVEC TURBO AUTOMÁTICO,,,https://www.carflix.com.br/comprar/85834/mitsubishi/eclipse-cross/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/b29c8b92-2f48-474e-8066-b05661f5488a/638886961662143490-638886961662143490-blob.jpg?height=215&mode=crop&compress=true&width=285,165_ECLIPSE_CROSS_15_MIVEC_TURBO_AUTOMÁTICO.jpg,,,
SANDERO 1.6 16V SCE FLEX MANUAL,"R$ 54.900,00",,https://www.carflix.com.br/comprar/87967/renault/sandero/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/94a1f6f8-afd4-4919-9342-d07b5e13f5ff/638939726761726514-638939726761726514-blob.jpg?height=215&mode=crop&compress=true&width=285,166_SANDERO_16_16V_SCE_FLEX_MANUAL.jpg,,,
CIVIC 1.8 LXS 16V GASOLINA AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88527/honda/civic/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/7227bfec-7059-425f-98e1-dc6090923918/638937074768789207-638937074768789207-blob.jpg?height=215&mode=crop&compress=true&width=285,167_CIVIC_18_LXS_16V_GASOLINA_AUTOMÁTICO.jpg,,,
RENEGADE 2.0 16V TURBO DIESEL AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87253/jeep/renegade/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/9e846b4d-0dc8-4714-a128-bd30a9b3f7bf/638914551306629286-638914551306629286-blob.jpg?height=215&mode=crop&compress=true&width=285,168_RENEGADE_20_16V_TURBO_DIESEL_AUTOMÁTICO.jpg,,,
ARGO 1.3 FIREFLY FLEX TREKKING MANUAL,"R$ 64.890,00",,https://www.carflix.com.br/comprar/85770/fiat/argo/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/01255249-14f9-45a2-9594-91bda89058a2/638887195838582431-638887195838582431-blob.jpg?height=215&mode=crop&compress=true&width=285,169_ARGO_13_FIREFLY_FLEX_TREKKING_MANUAL.jpg,,,
ONIX 1.0 TURBO FLEX LTZ AUTOMÁTICO,"R$ 81.890,00",,https://www.carflix.com.br/comprar/85939/chevrolet/onix/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/7b11c045-b969-4709-8aef-9765566a9846/638892996706263130-638892996706263130-blob.jpg?height=215&mode=crop&compress=true&width=285,170_ONIX_10_TURBO_FLEX_LTZ_AUTOMÁTICO.jpg,,,
KWID 1.0 12V SCE FLEX MANUAL,"R$ 54.890,00",,https://www.carflix.com.br/comprar/86934/renault/kwid/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/1d84a5ee-4804-472e-8e07-158e4257fdf9/638907649862896368-638907649862896368-blob.jpg?height=215&mode=crop&compress=true&width=285,171_KWID_10_12V_SCE_FLEX_MANUAL.jpg,,,
TORO 2.0 16V TURBO DIESEL AUTOMÁTICO,,,https://www.carflix.com.br/comprar/86124/fiat/toro/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/ff498714-4f3d-4596-8e65-2a2b5d5e1151/638897491254188865-638897491254188865-blob.jpg?height=215&mode=crop&compress=true&width=285,172_TORO_20_16V_TURBO_DIESEL_AUTOMÁTICO.jpg,,,
CRETA 1.6 16V FLEX ATTITUDE AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87527/hyundai/creta/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/d4cf8ad6-2186-41fb-bd94-588683dd583e/638917385262155790-undefined.jpg?height=215&mode=crop&compress=true&width=285,173_CRETA_16_16V_FLEX_ATTITUDE_AUTOMÁTICO.jpg,,,
NIVUS 1.0 200 TSI TOTAL AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87555/volkswagen/nivus/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/4db5a763-cf4c-4e38-b148-f8226ac06d55/638919046770376767-undefined.jpg?height=215&mode=crop&compress=true&width=285,174_NIVUS_10_200_TSI_TOTAL_AUTOMÁTICO.jpg,,,
320I 2.0 16V TURBO FLEX AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87938/bmw/320i/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/7e56625e-faba-4256-b97c-f971c6da6273/638925956417415116-638925956417415116-blob.jpg?height=215&mode=crop&compress=true&width=285,175_320I_20_16V_TURBO_FLEX_AUTOMÁTICO.jpg,,,
FIT 1.5 EX 16V FLEX AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88290/honda/fit/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/c3a112de-5eb7-4132-8915-7e33fb15671b/638932672267020707-638932672266820715-blob.jpg?height=215&mode=crop&compress=true&width=285,176_FIT_15_EX_16V_FLEX_AUTOMÁTICO.jpg,,,
RANGE ROVER EVOQUE 2.0 PURE AUTOMÁTICO,,,https://www.carflix.com.br/comprar/85748/land-rover/range-rover-evoque/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/7281828d-1558-4d36-8b14-85d90d773552/638884592164871760-638884592164871760-blob.jpg?height=215&mode=crop&compress=true&width=285,177_RANGE_ROVER_EVOQUE_20_PURE_AUTOMÁTICO.jpg,,,
C 180 K 1.8 CLASSIC AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88958/mercedes-benz/c-180-k/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/10417a02-f7fb-45dd-b1d9-84c2c0fed6c5/638945650495560611-undefined.jpg?height=215&mode=crop&compress=true&width=285,178_C_180_K_18_CLASSIC_AUTOMÁTICO.jpg,,,
COROLLA 1.8 SEG 16V FLEX AUTOMÁTICO,"R$ 50.900,00",,https://www.carflix.com.br/comprar/88761/toyota/corolla/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/bd123723-7162-42dc-9a7f-3660b1b972ba/638942260728753802-638942260728753802-blob.jpg?height=215&mode=crop&compress=true&width=285,179_COROLLA_18_SEG_16V_FLEX_AUTOMÁTICO.jpg,,,
ETIOS 1.3 X 16V FLEX MANUAL,,,https://www.carflix.com.br/comprar/89424/toyota/etios/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/6b102c2b-d2ee-4cd5-aea2-514566275153/638954611063078933-undefined.jpg?height=215&mode=crop&compress=true&width=285,180_ETIOS_13_X_16V_FLEX_MANUAL.jpg,,,
HB20 1.0 12V FLEX EVOLUTION MANUAL,,,https://www.carflix.com.br/comprar/88948/hyundai/hb20/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/4035aaf8-ea5e-4dde-8ec2-f8cd279403d9/638950051496963968-638950051496744014-blob.jpg?height=215&mode=crop&compress=true&width=285,181_HB20_10_12V_FLEX_EVOLUTION_MANUAL.jpg,,,
KICKS 1.6 16V FLEXSTART S AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88170/nissan/kicks/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/ae58fad1-1cfd-4170-8dc6-6cac5484d7d3/638930445461421185-638930445461421185-blob.jpg?height=215&mode=crop&compress=true&width=285,182_KICKS_16_16V_FLEXSTART_S_AUTOMÁTICO.jpg,,,
NIVUS 1.0 200 TSI TOTAL AUTOMÁTICO,"R$ 94.890,00",,https://www.carflix.com.br/comprar/88934/volkswagen/nivus/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/d3465374-1c28-485a-9733-3963a7a632d2/638944976993055136-638944976992855156-blob.jpg?height=215&mode=crop&compress=true&width=285,183_NIVUS_10_200_TSI_TOTAL_AUTOMÁTICO.jpg,,,
FUSCA 2.0 TSI 16V GASOLINA AUTOMÁTICO,"R$ 129.900,00",,https://www.carflix.com.br/comprar/88198/volkswagen/fusca/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/35d77844-6d2f-414d-a90e-9276db035578/638931057057125201-638931057057125201-blob.jpg?height=215&mode=crop&compress=true&width=285,184_FUSCA_20_TSI_16V_GASOLINA_AUTOMÁTICO.jpg,,,
XC60 2.0 T8 RECHARGE ULTIMATE AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87999/volvo/xc60/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/ffed845b-38ac-4b6d-9727-80df70372bb8/638935285483305193-638935285483300104-blob.jpg?height=215&mode=crop&compress=true&width=285,185_XC60_20_T8_RECHARGE_ULTIMATE_AUTOMÁTICO.jpg,,,
COMMANDER 2.0 TD380 TURBO DIESEL AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88057/jeep/commander/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/83a6cf84-b39a-40a6-b80e-7cfccf15ff60/638935272926720598-638935272926720598-blob.jpg?height=215&mode=crop&compress=true&width=285,186_COMMANDER_20_TD380_TURBO_DIESEL_AUTOMÁTICO.jpg,,,
KICKS 1.6 16V FLEXSTART ACTIVE AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87926/nissan/kicks/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/2249ce7a-e136-4878-9a98-423f4a8d2358/638926114491580025-638926114491580025-blob.jpg?height=215&mode=crop&compress=true&width=285,187_KICKS_16_16V_FLEXSTART_ACTIVE_AUTOMÁTICO.jpg,,,
COROLLA 2.0 ALTIS 16V FLEX AUTOMÁTICO,"R$ 75.890,00",,https://www.carflix.com.br/comprar/88453/toyota/corolla/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/a4529e10-7ade-4f69-9f9f-3b9724f1d1b3/638936270479855777-638936270479855777-blob.jpg?height=215&mode=crop&compress=true&width=285,188_COROLLA_20_ALTIS_16V_FLEX_AUTOMÁTICO.jpg,,,
CIVIC 2.0 LXR 16V FLEX AUTOMÁTICO,,,https://www.carflix.com.br/comprar/88427/honda/civic/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/0628668d-32e6-4ef4-9b22-804216de3263/638936910751862390-638936910749892256-blob.jpg?height=215&mode=crop&compress=true&width=285,189_CIVIC_20_LXR_16V_FLEX_AUTOMÁTICO.jpg,,,
FOX 1.6 MI 8V FLEX MANUAL,,,https://www.carflix.com.br/comprar/89234/volkswagen/fox/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/df9b9277-3153-4fba-976a-c3192380eef1/638950260725738218-638950260725738218-blob.jpg?height=215&mode=crop&compress=true&width=285,190_FOX_16_MI_8V_FLEX_MANUAL.jpg,,,
AZERA 3.3 MPFI GLS SEDAN AUTOMÁTICO,"R$ 35.890,00",,https://www.carflix.com.br/comprar/88603/hyundai/azera/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/5e48482f-774f-4b10-b2b1-8bb491efe23c/638942460081833377-638942460081833377-blob.jpg?height=215&mode=crop&compress=true&width=285,191_AZERA_33_MPFI_GLS_SEDAN_AUTOMÁTICO.jpg,,,
SANDERO 1.6 STEPWAY 16V FLEX MANUAL,,,https://www.carflix.com.br/comprar/88832/renault/sandero/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/42375c1a-c71a-4f38-a7fe-0b2a6a5e03cb/638956161853655576-638956161853655576-blob.jpg?height=215&mode=crop&compress=true&width=285,192_SANDERO_16_STEPWAY_16V_FLEX_MANUAL.jpg,,,
EX30 69 KW ELÉTRICO PLUS AUTOMÁTICO,"R$ 218.890,00",,https://www.carflix.com.br/comprar/87849/volvo/ex30/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/6263da60-7b8b-428e-bb84-21b31e7dcee7/638929339722851989-638929339722646349-blob.jpg?height=215&mode=crop&compress=true&width=285,193_EX30_69_KW_ELÉTRICO_PLUS_AUTOMÁTICO.jpg,,,
UNO 1.0 FIRE FLEX ATTRACTIVE MANUAL,"R$ 47.500,00",,https://www.carflix.com.br/comprar/88318/fiat/uno/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/5daeb730-4138-4a64-aa8b-7944d7dba0d0/638932960683273972-638932960683273972-blob.jpg?height=215&mode=crop&compress=true&width=285,194_UNO_10_FIRE_FLEX_ATTRACTIVE_MANUAL.jpg,,,
CHERY TIGGO 3X 1.0 VVT TURBO AUTOMÁTICO,"R$ 69.890,00",,https://www.carflix.com.br/comprar/88572/caoa-chery/tiggo-3x/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/46d83eb0-043e-4fed-ad46-db05488dcda8/638942469153021541-638942469153021541-blob.jpg?height=215&mode=crop&compress=true&width=285,195_CHERY_TIGGO_3X_10_VVT_TURBO_AUTOMÁTICO.jpg,,,
T4 3.2 TGV 4X4 16V MANUAL,,,https://www.carflix.com.br/comprar/87130/troller/t4/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/6d9b6f74-2b4b-4136-929a-21cbc82fe3e9/638909525549173814-638909525549173814-blob.jpg?height=215&mode=crop&compress=true&width=285,196_T4_32_TGV_4X4_16V_MANUAL.jpg,,,
COUNTRYMAN 1.6 CHILLI 16V 120CV AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87729/mini/countryman/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/9f055fe7-b7ad-4083-a9b4-77496ce8fbb1/638925964211354036-638925964211354036-blob.jpg?height=215&mode=crop&compress=true&width=285,197_COUNTRYMAN_16_CHILLI_16V_120CV_AUTOMÁTICO.jpg,,,
KICKS 1.6 16V FLEXSTART ADVANCE AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87700/nissan/kicks/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/13970fe5-3ed0-42ff-899e-c6231bb7e4e8/638920628092287723-638920628092287723-Frente_%C3%A2ngulo_do_motorista.jpg?height=215&mode=crop&compress=true&width=285,198_KICKS_16_16V_FLEXSTART_ADVANCE_AUTOMÁTICO.jpg,,,
CHERY TIGGO 8 PRO 1.5 TCI AUTOMÁTICO,"R$ 164.890,00",,https://www.carflix.com.br/comprar/88630/caoa-chery/tiggo-8-pro/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/eb11a4f2-bf9b-4834-8573-bc539205665c/638938953932063092-638938953932063092-blob.jpg?height=215&mode=crop&compress=true&width=285,199_CHERY_TIGGO_8_PRO_15_TCI_AUTOMÁTICO.jpg,,,
Q3 1.4 35 TFSI GASOLINA AUTOMÁTICO,,,https://www.carflix.com.br/comprar/87294/audi/q3/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/bca8896b-a430-4fcb-8ea8-c94bf5bd1a23/638912220369198083-638912220369198083-blob.jpg?height=215&mode=crop&compress=true&width=285,200_Q3_14_35_TFSI_GASOLINA_AUTOMÁTICO.jpg,,,
ETIOS 1.3 X 16V FLEX MANUAL,"R$ 43.900,00",,https://www.carflix.com.br/comprar/88843/toyota/etios/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/9717d9f0-c7db-401f-868a-3647f6e1503c/638943299702493869-638943299702493869-Frente_%C3%A2ngulo_do_motorista.jpg?height=215&mode=crop&compress=true&width=285,201_ETIOS_13_X_16V_FLEX_MANUAL.jpg,,,
COOPER 2.0 S TOP 16V AUTOMÁTICO,"R$ 92.890,00",,https://www.carflix.com.br/comprar/86785/mini/cooper/s%c3%a3o%20paulo,https://carflix.gumlet.io/vendas/42ebd77d-3fcf-48d3-8662-f0a14040ccfa/638912972138141516-638912972138141516-blob.jpg?height=215&mode=crop&compress=true&width=285,202_COOPER_20_S_TOP_16V_AUTOMÁTICO.jpg,,,
